City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
535,Presidente Medici,BR,2020-11-23 17:20:20,-11.18,-61.9,98.76,32,58,5.59,broken clouds
536,Kanniyakumari,IN,2020-11-23 17:19:08,8.08,77.57,80.67,72,100,5.7,overcast clouds
537,Key Largo,US,2020-11-23 17:19:23,25.09,-80.45,81.0,1,1,4.0,clear sky
538,Marsa Matruh,EG,2020-11-23 17:20:20,31.35,27.25,68.0,60,75,6.93,broken clouds
539,Jurado,CO,2020-11-23 17:20:20,7.11,-77.76,82.54,78,33,5.21,light rain
540,Bajil,YE,2020-11-23 17:20:21,15.06,43.29,80.55,74,99,5.03,light rain
541,Novyy Urengoy,RU,2020-11-23 17:20:21,66.08,76.63,7.02,94,0,12.46,clear sky
542,Jacobabad,PK,2020-11-23 17:20:21,28.28,68.44,66.7,26,31,10.49,scattered clouds
543,Porto Belo,BR,2020-11-23 17:20:21,-27.16,-48.55,81.0,69,20,11.41,few clouds
544,Gobabis,NA,2020-11-23 17:20:21,-22.45,18.97,91.4,12,26,12.75,scattered clouds
545,Ambanja,MG,2020-11-23 17:20:21,-13.68,48.45,78.13,87,57,3.36,light rain
546,Elizabeth City,US,2020-11-23 17:20:22,36.29,-76.25,63.0,72,75,18.34,broken clouds
547,Santa Rosa,PH,2020-11-23 17:20:22,14.31,121.11,79.0,69,20,2.24,few clouds
548,Monrovia,LR,2020-11-23 17:20:22,6.3,-10.8,82.4,83,75,6.93,broken clouds
549,Gornyy,RU,2020-11-23 17:20:22,55.12,83.91,12.7,97,100,4.21,overcast clouds
550,Puerto Narino,CO,2020-11-23 17:20:22,-3.77,-70.38,69.8,100,90,2.24,moderate rain
551,Liverpool,GB,2020-11-23 17:20:22,53.41,-2.98,50.0,87,100,12.75,overcast clouds
552,Dinard,FR,2020-11-23 17:20:23,48.63,-2.06,52.0,81,90,4.7,overcast clouds
553,Vostok,RU,2020-11-23 17:20:23,46.49,135.88,7.21,97,100,7.72,overcast clouds
554,Eureka,US,2020-11-23 17:20:19,40.8,-124.16,48.99,97,88,1.01,overcast clouds
555,Seymchan,RU,2020-11-23 17:20:23,62.88,152.43,-3.12,90,100,3.09,overcast clouds
556,Sao Filipe,CV,2020-11-23 17:20:23,14.9,-24.5,80.82,63,9,4.25,clear sky
557,Borogontsy,RU,2020-11-23 17:20:23,62.67,131.17,-23.96,86,59,4.23,broken clouds
558,Balaipungut,ID,2020-11-23 17:20:24,1.05,101.28,77.0,94,40,1.77,scattered clouds
559,Myszkow,PL,2020-11-23 17:17:31,50.58,19.32,39.99,93,90,13.87,overcast clouds
560,Parainen,FI,2020-11-23 17:20:24,60.31,22.3,42.01,93,75,8.05,broken clouds
561,Ous,RU,2020-11-23 17:20:24,60.91,61.52,21.92,92,83,9.4,broken clouds
562,Borsec,RO,2020-11-23 17:20:24,46.95,25.57,35.01,76,100,1.01,overcast clouds
563,Camacha,PT,2020-11-23 17:20:24,33.08,-16.33,68.0,68,40,5.82,scattered clouds
564,Kwekwe,ZW,2020-11-23 17:20:24,-18.93,29.81,78.53,52,90,3.2,light rain
565,Calabar,NG,2020-11-23 17:20:25,4.95,8.32,81.73,78,66,6.87,broken clouds
566,Wanning,CN,2020-11-23 17:20:25,18.8,110.4,75.85,88,30,14.56,light rain
567,Ust-Kulom,RU,2020-11-23 17:20:25,61.69,53.69,21.42,96,100,8.43,overcast clouds
568,Ardakan,IR,2020-11-23 17:20:25,32.31,54.02,50.0,66,0,4.09,clear sky
569,San Policarpo,PH,2020-11-23 17:20:25,12.18,125.51,80.89,83,95,17.65,light rain
570,Hamilton,US,2020-11-23 17:18:24,39.18,-84.53,46.99,70,90,8.05,overcast clouds
571,Alugan,PH,2020-11-23 17:20:25,12.22,125.48,80.29,84,94,16.67,light rain
572,Neiafu,TO,2020-11-23 17:20:26,-18.65,-173.98,73.4,100,75,1.83,broken clouds
573,Guerrero Negro,MX,2020-11-23 17:20:26,27.98,-114.06,68.07,63,77,9.1,broken clouds
574,Timbiqui,CO,2020-11-23 17:20:26,2.77,-77.67,80.26,84,96,6.6,moderate rain
575,Moses Lake,US,2020-11-23 17:15:46,47.13,-119.28,35.6,80,90,2.26,mist
576,Chandbali,IN,2020-11-23 17:20:26,20.78,86.77,68.5,51,86,6.13,overcast clouds
577,Egvekinot,RU,2020-11-23 17:20:26,66.32,-179.17,18.28,98,100,4.52,light snow
578,Shatsk,RU,2020-11-23 17:20:27,54.03,41.71,33.71,97,100,8.48,overcast clouds
579,Carroll,US,2020-11-23 17:20:27,39.55,-77.02,50.0,49,1,9.17,clear sky
580,Bageshwar,IN,2020-11-23 17:20:27,29.85,79.77,50.67,55,80,2.42,broken clouds
581,Tura,IN,2020-11-23 17:20:27,25.52,90.22,59.25,88,0,4.16,clear sky
582,Khani,GE,2020-11-23 17:20:27,41.96,42.96,37.4,93,0,6.93,clear sky
583,Zhigansk,RU,2020-11-23 17:20:27,66.77,123.37,-9.74,90,98,4.07,overcast clouds
584,Ahipara,NZ,2020-11-23 17:20:27,-35.17,173.17,55.67,82,100,5.57,light rain
585,West Odessa,US,2020-11-23 17:20:28,31.84,-102.5,51.01,93,90,12.75,mist
586,Harlingen,US,2020-11-23 17:20:28,26.19,-97.7,80.6,51,40,11.41,scattered clouds
587,Bandrele,YT,2020-11-23 17:20:28,-12.91,45.19,82.4,78,0,3.36,clear sky
588,Carballo,ES,2020-11-23 17:20:28,43.21,-8.69,57.99,86,100,1.01,overcast clouds
589,Flagstaff,US,2020-11-23 17:19:05,35.2,-111.65,52.0,57,1,18.34,clear sky
590,Cayenne,GF,2020-11-23 17:20:28,4.93,-52.33,86.0,66,0,6.93,clear sky
591,Lucero,PH,2020-11-23 17:20:29,16.41,119.91,79.56,72,10,10.83,clear sky
592,Tourlaville,FR,2020-11-23 17:20:29,49.64,-1.57,53.01,100,75,5.82,broken clouds
593,Lubango,AO,2020-11-23 17:20:29,-14.92,13.49,75.2,53,40,4.7,scattered clouds
594,Nijar,ES,2020-11-23 17:20:29,36.97,-2.21,60.8,63,20,5.82,few clouds
595,Ketchikan,US,2020-11-23 17:20:29,55.34,-131.65,37.4,100,90,20.8,mist
596,Freeport,US,2020-11-23 17:19:37,40.66,-73.58,51.01,57,75,20.8,broken clouds
597,Biltine,TD,2020-11-23 17:20:30,14.53,20.92,79.74,17,0,6.6,clear sky
598,Nyaunglebin,MM,2020-11-23 17:16:14,17.95,96.73,69.51,80,47,3.96,scattered clouds
599,Coahuayana,MX,2020-11-23 17:20:30,18.73,-103.68,78.8,54,5,11.41,clear sky
600,Tignere,CM,2020-11-23 17:20:30,7.37,12.65,76.14,37,52,4.76,broken clouds
601,Constitucion,CL,2020-11-23 17:18:39,-35.33,-72.42,65.39,58,25,16.17,scattered clouds
602,Turinskaya Sloboda,RU,2020-11-23 17:20:30,57.62,64.39,18.43,94,95,8.43,overcast clouds
603,Cotonou,BJ,2020-11-23 17:20:30,6.37,2.42,86.0,74,20,12.75,few clouds
604,Brae,GB,2020-11-23 17:20:31,60.4,-1.35,48.2,81,75,27.51,light rain
605,Yeppoon,AU,2020-11-23 17:20:31,-23.13,150.73,68.0,82,0,6.17,clear sky
606,Chumikan,RU,2020-11-23 17:20:31,54.72,135.31,6.28,89,61,21.9,broken clouds
607,Moryakovskiy Zaton,RU,2020-11-23 17:20:31,56.7,84.65,23.0,79,75,2.24,broken clouds
608,Alice Springs,AU,2020-11-23 17:15:39,-23.7,133.88,78.8,21,86,10.29,overcast clouds
609,Morris,US,2020-11-23 17:19:16,40.83,-74.53,50.0,65,85,5.99,overcast clouds
610,Diofior,SN,2020-11-23 17:20:31,14.18,-16.67,96.8,32,0,6.93,clear sky
611,Kalangala,UG,2020-11-23 17:20:32,-0.31,32.23,75.2,78,20,11.41,few clouds
612,Marfino,RU,2020-11-23 17:20:32,55.7,37.38,34.0,98,90,6.71,mist
613,Tefe,BR,2020-11-23 17:20:32,-3.35,-64.71,89.6,75,40,3.36,scattered clouds
614,Plouzane,FR,2020-11-23 17:20:32,48.38,-4.62,51.8,87,90,5.82,overcast clouds
615,Lima,PE,2020-11-23 17:18:37,-12.04,-77.03,69.8,64,75,9.17,broken clouds
616,Verkhovazhye,RU,2020-11-23 17:20:32,60.75,42.05,28.51,94,98,9.62,overcast clouds
617,Naryan-Mar,RU,2020-11-23 17:20:33,67.67,53.09,24.26,97,92,16.51,overcast clouds
618,San Quintin,MX,2020-11-23 17:20:33,30.48,-115.95,62.6,78,83,9.1,broken clouds
619,Broken Hill,AU,2020-11-23 17:20:33,-31.95,141.43,62.6,59,24,16.11,few clouds
620,Comodoro Rivadavia,AR,2020-11-23 17:20:33,-45.87,-67.5,75.2,27,20,36.91,few clouds
621,Riyadh,SA,2020-11-23 17:17:51,24.69,46.72,68.0,32,0,8.05,clear sky
622,Palmer,US,2020-11-23 17:17:53,42.16,-72.33,44.6,87,75,6.93,broken clouds
623,Laukaa,RU,2020-11-23 17:20:33,58.74,29.85,39.22,81,100,8.55,overcast clouds
624,Tautira,PF,2020-11-23 17:20:34,-17.73,-149.15,80.6,69,75,6.93,broken clouds
625,Tsogni,GA,2020-11-23 17:20:34,-2.79,10.1,76.21,92,100,8.25,light rain
626,Santa Isabel,BR,2020-11-23 17:20:34,-23.32,-46.22,77.0,50,75,10.29,broken clouds
627,Dasoguz,TM,2020-11-23 17:20:34,41.84,59.97,26.6,45,0,9.17,clear sky
628,Dukat,RU,2020-11-23 17:20:34,62.55,155.55,-13.97,88,92,3.83,overcast clouds
629,Kozan,TR,2020-11-23 17:20:35,37.46,35.82,61.0,57,0,4.7,clear sky
630,Hammerfest,NO,2020-11-23 17:20:35,70.66,23.68,33.8,86,75,19.46,broken clouds
631,Altamont,US,2020-11-23 17:20:35,42.21,-121.74,35.01,86,40,4.7,scattered clouds
632,Nanchong,CN,2020-11-23 17:20:35,30.8,106.08,46.35,84,79,4.54,broken clouds
633,San Andres,CO,2020-11-23 17:18:24,12.58,-81.7,86.0,79,40,8.05,scattered clouds
634,Pervomayskiy,RU,2020-11-23 17:20:35,53.25,40.29,35.01,82,98,11.63,overcast clouds
635,Kailua,US,2020-11-23 17:20:35,21.4,-157.74,78.8,65,75,11.41,broken clouds
636,Taoudenni,ML,2020-11-23 17:20:36,22.68,-3.98,70.32,22,0,12.62,clear sky
637,Prestea,GH,2020-11-23 17:20:36,5.43,-2.14,80.47,81,49,6.33,light rain
638,Collie,AU,2020-11-23 17:20:36,-33.37,116.15,62.01,61,0,4.54,clear sky
639,Lavrentiya,RU,2020-11-23 17:20:36,65.58,-171.0,27.07,92,86,1.99,overcast clouds
640,Erenhot,CN,2020-11-23 17:20:36,43.65,111.98,9.39,89,0,8.08,clear sky
641,Santa Maria Da Vitoria,BR,2020-11-23 17:20:36,-13.39,-44.19,81.3,70,38,5.44,light rain
642,Hobyo,SO,2020-11-23 17:20:37,5.35,48.53,81.27,77,48,13.31,scattered clouds
643,Qurayyat,SA,2020-11-23 17:20:37,31.33,37.34,62.6,45,0,6.93,clear sky
644,Guantanamo,CU,2020-11-23 17:20:37,20.14,-75.21,84.2,70,75,5.82,broken clouds
645,Cascais,PT,2020-11-23 17:20:37,38.7,-9.42,62.01,72,20,1.07,few clouds
646,Ornskoldsvik,SE,2020-11-23 17:20:37,63.29,18.72,35.6,83,78,12.75,broken clouds
647,Asfi,MA,2020-11-23 17:20:38,32.3,-9.24,68.27,63,24,9.44,few clouds
648,Salinopolis,BR,2020-11-23 17:16:47,-0.61,-47.36,74.57,94,100,4.41,moderate rain
649,Dhidhdhoo,MV,2020-11-23 17:20:38,6.88,73.1,82.51,69,53,8.95,broken clouds
650,Moskovskiy,RU,2020-11-23 17:19:59,55.6,37.35,34.0,99,90,6.71,mist
651,Walvis Bay,NA,2020-11-23 17:20:38,-22.96,14.51,64.0,79,7,22.06,clear sky
652,Moyale,KE,2020-11-23 17:18:09,3.52,39.06,71.71,73,76,6.2,broken clouds
653,Buala,SB,2020-11-23 17:20:38,-8.14,159.59,80.82,76,100,4.29,light rain
654,Valdivia,CL,2020-11-23 17:20:38,-39.81,-73.25,60.8,63,90,9.17,overcast clouds
655,Manjacaze,MZ,2020-11-23 17:20:39,-24.71,33.88,84.83,55,73,8.57,broken clouds
656,Port Hardy,CA,2020-11-23 17:20:39,50.7,-127.42,44.6,100,75,3.36,broken clouds
657,Paciran,ID,2020-11-23 17:20:39,-6.88,112.38,80.15,81,78,8.7,moderate rain
658,Saint-Joseph,RE,2020-11-23 17:20:39,-21.37,55.62,73.4,69,0,10.29,clear sky
659,Channel-Port Aux Basques,CA,2020-11-23 17:20:39,47.57,-59.14,36.66,81,99,26.49,overcast clouds
660,Muisne,EC,2020-11-23 17:20:39,0.6,-80.03,80.6,78,75,10.29,broken clouds
661,Riachao Do Jacuipe,BR,2020-11-23 17:20:40,-11.81,-39.39,87.75,45,45,10.83,scattered clouds
662,Axim,GH,2020-11-23 17:20:40,4.87,-2.24,81.28,76,72,8.9,broken clouds
663,Mnogovershinnyy,RU,2020-11-23 17:20:40,53.94,139.92,10.11,96,87,13.22,light snow
664,Mayskiy,RU,2020-11-23 17:20:40,47.69,40.1,39.2,93,40,11.18,scattered clouds
665,Moranbah,AU,2020-11-23 17:20:40,-22.0,148.05,69.46,75,5,6.44,clear sky
666,Tete,MZ,2020-11-23 17:20:40,-16.16,33.59,94.14,24,3,4.65,clear sky
667,Harper,LR,2020-11-23 17:20:40,4.38,-7.72,80.74,81,53,8.48,light rain
668,Copiapo,CL,2020-11-23 17:20:27,-27.37,-70.33,64.4,59,20,9.17,few clouds
669,Beremend,HU,2020-11-23 17:20:41,45.79,18.43,41.0,80,100,3.36,overcast clouds
670,Ryotsu,JP,2020-11-23 17:20:41,38.08,138.43,46.42,69,50,10.87,scattered clouds
671,Lofthus,NO,2020-11-23 17:20:41,59.95,10.8,39.99,61,62,1.01,broken clouds
672,Bemban,MY,2020-11-23 17:20:41,2.27,102.37,78.8,88,20,5.82,heavy intensity rain
673,Ternate,ID,2020-11-23 17:20:41,0.8,127.4,81.5,76,97,3.96,overcast clouds
674,Lubao,PH,2020-11-23 17:20:41,14.92,120.55,77.0,73,75,6.93,broken clouds
675,Guayaramerin,BO,2020-11-23 17:20:41,-10.84,-65.36,95.0,47,0,3.36,clear sky
676,Severo-Yeniseyskiy,RU,2020-11-23 17:20:42,60.37,93.04,2.82,95,89,2.98,overcast clouds
677,Damietta,EG,2020-11-23 17:20:42,31.42,31.81,71.6,78,40,8.05,scattered clouds
678,Turayf,SA,2020-11-23 17:20:42,31.67,38.66,59.0,54,0,4.7,clear sky
